"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 31 02:47:40 GMT 2023","Thu Aug 31 02:47:43 GMT 2023","2965","Gradle suite","Gradle test","org.mytests.tests.example.MenuTests","org.mytests.tests.example.MenuTests","menuTest","menuTest",""
"passed","Thu Aug 31 02:47:17 GMT 2023","Thu Aug 31 02:47:17 GMT 2023","9","Gradle suite","Gradle test","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","tableParamsTest","tableParamsTest",""
"passed","Thu Aug 31 02:46:29 GMT 2023","Thu Aug 31 02:46:31 GMT 2023","1587","Gradle suite","Gradle test","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","dataColumnNameTest","dataColumnNameTest",""
"passed","Thu Aug 31 02:46:32 GMT 2023","Thu Aug 31 02:46:36 GMT 2023","4176","Gradle suite","Gradle test","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","exactMatcherTest","exactMatcherTest",""
"passed","Thu Aug 31 02:46:36 GMT 2023","Thu Aug 31 02:46:40 GMT 2023","4170","Gradle suite","Gradle test","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","noRowsTest","noRowsTest",""
"passed","Thu Aug 31 02:46:53 GMT 2023","Thu Aug 31 02:47:17 GMT 2023","24297","Gradle suite","Gradle test","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","tableChainTest","tableChainTest",""
"passed","Thu Aug 31 02:46:18 GMT 2023","Thu Aug 31 02:46:19 GMT 2023","1265","Gradle suite","Gradle test","org.mytests.tests.example.DataTableInteractTests","org.mytests.tests.example.DataTableInteractTests","linesFilterTest","linesFilterTest",""
"passed","Thu Aug 31 02:46:48 GMT 2023","Thu Aug 31 02:46:49 GMT 2023","321","Gradle suite","Gradle test","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","rowTableMatcherSingleTest","rowTableMatcherSingleTest",""
"passed","Thu Aug 31 02:47:28 GMT 2023","Thu Aug 31 02:47:30 GMT 2023","1652","Gradle suite","Gradle test","org.mytests.tests.example.FormTests","org.mytests.tests.example.FormTests","loginTest","loginTest",""
"passed","Thu Aug 31 02:46:16 GMT 2023","Thu Aug 31 02:46:18 GMT 2023","1238","Gradle suite","Gradle test","org.mytests.tests.example.DataTableInteractTests","org.mytests.tests.example.DataTableInteractTests","lineFilterTest","lineFilterTest",""
"passed","Thu Aug 31 02:47:30 GMT 2023","Thu Aug 31 02:47:33 GMT 2023","2503","Gradle suite","Gradle test","org.mytests.tests.example.JDIPerformanceTests","org.mytests.tests.example.JDIPerformanceTests","bigDropdownTest","bigDropdownTest",""
"passed","Thu Aug 31 02:46:24 GMT 2023","Thu Aug 31 02:46:27 GMT 2023","3656","Gradle suite","Gradle test","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","atLeastTest","atLeastTest",""
"passed","Thu Aug 31 02:46:41 GMT 2023","Thu Aug 31 02:46:45 GMT 2023","4343","Gradle suite","Gradle test","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","rowDataExactMatcherTest","rowDataExactMatcherTest",""
"passed","Thu Aug 31 02:46:49 GMT 2023","Thu Aug 31 02:46:49 GMT 2023","296","Gradle suite","Gradle test","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","rowTableMatcherTest","rowTableMatcherTest",""
"passed","Thu Aug 31 02:46:49 GMT 2023","Thu Aug 31 02:46:53 GMT 2023","4022","Gradle suite","Gradle test","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","rowsAllTest","rowsAllTest",""
"passed","Thu Aug 31 02:47:17 GMT 2023","Thu Aug 31 02:47:17 GMT 2023","61","Gradle suite","Gradle test","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","valueTest","valueTest",""
"passed","Thu Aug 31 02:46:47 GMT 2023","Thu Aug 31 02:46:48 GMT 2023","1678","Gradle suite","Gradle test","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","rowMatcherTest","rowMatcherTest",""
"passed","Thu Aug 31 02:46:14 GMT 2023","Thu Aug 31 02:46:16 GMT 2023","2393","Gradle suite","Gradle test","org.mytests.tests.example.DataTableInteractTests","org.mytests.tests.example.DataTableInteractTests","lineByNameTest","lineByNameTest",""
"passed","Thu Aug 31 02:47:25 GMT 2023","Thu Aug 31 02:47:28 GMT 2023","3190","Gradle suite","Gradle test","org.mytests.tests.example.FormTests","org.mytests.tests.example.FormTests","fillContactsTest","fillContactsTest",""
