"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 16 02:58:54 GMT 2023","Mon Oct 16 02:59:00 GMT 2023","6514","Gradle suite","Gradle test","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","allDataFilterTest","allDataFilterTest",""
"passed","Mon Oct 16 03:00:15 GMT 2023","Mon Oct 16 03:00:19 GMT 2023","4305","Gradle suite","Gradle test","org.mytests.tests.example.FormTests","org.mytests.tests.example.FormTests","fillContactsTest","fillContactsTest",""
"passed","Mon Oct 16 02:59:23 GMT 2023","Mon Oct 16 02:59:28 GMT 2023","4869","Gradle suite","Gradle test","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","rowDataExactMatcherTest","rowDataExactMatcherTest",""
"passed","Mon Oct 16 03:00:05 GMT 2023","Mon Oct 16 03:00:15 GMT 2023","9993","Gradle suite","Gradle test","org.mytests.tests.example.FormTests","org.mytests.tests.example.FormTests","fillContactFormTest","fillContactFormTest",""
"passed","Mon Oct 16 02:59:08 GMT 2023","Mon Oct 16 02:59:10 GMT 2023","2079","Gradle suite","Gradle test","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","dataColumnNameTest","dataColumnNameTest",""
"passed","Mon Oct 16 03:00:27 GMT 2023","Mon Oct 16 03:00:27 GMT 2023","62","Gradle suite","Gradle test","org.mytests.tests.example.JDIPerformanceTests","org.mytests.tests.example.JDIPerformanceTests","longTextTest","longTextTest",""
"passed","Mon Oct 16 03:00:25 GMT 2023","Mon Oct 16 03:00:26 GMT 2023","1541","Gradle suite","Gradle test","org.mytests.tests.example.JDIPerformanceTests","org.mytests.tests.example.JDIPerformanceTests","hugeTableSearchTest","hugeTableSearchTest",""
"passed","Mon Oct 16 02:59:37 GMT 2023","Mon Oct 16 03:00:04 GMT 2023","27923","Gradle suite","Gradle test","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","tableChainTest","tableChainTest",""
"passed","Mon Oct 16 03:00:34 GMT 2023","Mon Oct 16 03:00:38 GMT 2023","4036","Gradle suite","Gradle test","org.mytests.tests.example.MenuTests","org.mytests.tests.example.MenuTests","menuTest","menuTest",""
"passed","Mon Oct 16 02:59:28 GMT 2023","Mon Oct 16 02:59:29 GMT 2023","1824","Gradle suite","Gradle test","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","rowDataMatcherTest","rowDataMatcherTest",""
"passed","Mon Oct 16 02:59:30 GMT 2023","Mon Oct 16 02:59:31 GMT 2023","1756","Gradle suite","Gradle test","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","rowMatcherTest","rowMatcherTest",""
"passed","Mon Oct 16 02:59:31 GMT 2023","Mon Oct 16 02:59:32 GMT 2023","341","Gradle suite","Gradle test","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","rowTableMatcherSingleTest","rowTableMatcherSingleTest",""
"passed","Mon Oct 16 02:59:32 GMT 2023","Mon Oct 16 02:59:36 GMT 2023","4360","Gradle suite","Gradle test","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","rowsAllTest","rowsAllTest",""
"passed","Mon Oct 16 02:59:12 GMT 2023","Mon Oct 16 02:59:17 GMT 2023","5553","Gradle suite","Gradle test","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","exactMatcherTest","exactMatcherTest",""
"passed","Mon Oct 16 02:58:46 GMT 2023","Mon Oct 16 02:58:50 GMT 2023","3435","Gradle suite","Gradle test","org.mytests.tests.example.DataTableInteractTests","org.mytests.tests.example.DataTableInteractTests","lineByNameTest","lineByNameTest",""
"passed","Mon Oct 16 03:00:21 GMT 2023","Mon Oct 16 03:00:24 GMT 2023","3108","Gradle suite","Gradle test","org.mytests.tests.example.JDIPerformanceTests","org.mytests.tests.example.JDIPerformanceTests","bigDropdownTest","bigDropdownTest",""
"passed","Mon Oct 16 02:59:11 GMT 2023","Mon Oct 16 02:59:12 GMT 2023","756","Gradle suite","Gradle test","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","dataFilterTest","dataFilterTest",""
"passed","Mon Oct 16 02:59:23 GMT 2023","Mon Oct 16 02:59:23 GMT 2023","76","Gradle suite","Gradle test","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","previewTest","previewTest",""
"passed","Mon Oct 16 03:00:05 GMT 2023","Mon Oct 16 03:00:05 GMT 2023","21","Gradle suite","Gradle test","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","tableParamsTest","tableParamsTest",""
"passed","Mon Oct 16 02:59:00 GMT 2023","Mon Oct 16 02:59:05 GMT 2023","4952","Gradle suite","Gradle test","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","atLeastTest","atLeastTest",""
"passed","Mon Oct 16 03:00:26 GMT 2023","Mon Oct 16 03:00:27 GMT 2023","446","Gradle suite","Gradle test","org.mytests.tests.example.JDIPerformanceTests","org.mytests.tests.example.JDIPerformanceTests","hugeTableValidateTest","hugeTableValidateTest",""
"passed","Mon Oct 16 03:00:27 GMT 2023","Mon Oct 16 03:00:33 GMT 2023","6247","Gradle suite","Gradle test","org.mytests.tests.example.MenuTests","org.mytests.tests.example.MenuTests","customMenuTest","customMenuTest",""
"passed","Mon Oct 16 02:59:10 GMT 2023","Mon Oct 16 02:59:11 GMT 2023","938","Gradle suite","Gradle test","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","dataColumnTestIndex","dataColumnTestIndex",""
"passed","Mon Oct 16 02:58:44 GMT 2023","Mon Oct 16 02:58:46 GMT 2023","2226","Gradle suite","Gradle test","org.mytests.tests.example.DataTableInteractTests","org.mytests.tests.example.DataTableInteractTests","lineByIndexTest","lineByIndexTest",""
"passed","Mon Oct 16 02:58:52 GMT 2023","Mon Oct 16 02:58:54 GMT 2023","1921","Gradle suite","Gradle test","org.mytests.tests.example.DataTableInteractTests","org.mytests.tests.example.DataTableInteractTests","linesFilterTest","linesFilterTest",""
"passed","Mon Oct 16 02:59:05 GMT 2023","Mon Oct 16 02:59:08 GMT 2023","2416","Gradle suite","Gradle test","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","commonMatchersTest","commonMatchersTest",""
"passed","Mon Oct 16 02:59:32 GMT 2023","Mon Oct 16 02:59:32 GMT 2023","323","Gradle suite","Gradle test","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","rowTableMatcherTest","rowTableMatcherTest",""
"passed","Mon Oct 16 02:59:17 GMT 2023","Mon Oct 16 02:59:23 GMT 2023","5236","Gradle suite","Gradle test","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","noRowsTest","noRowsTest",""
"passed","Mon Oct 16 03:00:19 GMT 2023","Mon Oct 16 03:00:21 GMT 2023","2081","Gradle suite","Gradle test","org.mytests.tests.example.FormTests","org.mytests.tests.example.FormTests","loginTest","loginTest",""
"passed","Mon Oct 16 03:00:05 GMT 2023","Mon Oct 16 03:00:05 GMT 2023","76","Gradle suite","Gradle test","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","valueTest","valueTest",""
"passed","Mon Oct 16 02:58:50 GMT 2023","Mon Oct 16 02:58:52 GMT 2023","1893","Gradle suite","Gradle test","org.mytests.tests.example.DataTableInteractTests","org.mytests.tests.example.DataTableInteractTests","lineFilterTest","lineFilterTest",""
