"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jan 17 15:47:06 GMT 2023","Tue Jan 17 15:47:08 GMT 2023","2103","Gradle suite","Gradle test","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","dataColumnNameTest","dataColumnNameTest",""
"passed","Tue Jan 17 15:47:15 GMT 2023","Tue Jan 17 15:47:19 GMT 2023","4723","Gradle suite","Gradle test","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","noRowsTest","noRowsTest",""
"passed","Tue Jan 17 15:46:50 GMT 2023","Tue Jan 17 15:46:52 GMT 2023","1485","Gradle suite","Gradle test","org.mytests.tests.example.DataTableInteractTests","org.mytests.tests.example.DataTableInteractTests","lineFilterTest","lineFilterTest",""
"passed","Tue Jan 17 15:46:59 GMT 2023","Tue Jan 17 15:47:04 GMT 2023","4188","Gradle suite","Gradle test","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","atLeastTest","atLeastTest",""
"passed","Tue Jan 17 15:48:22 GMT 2023","Tue Jan 17 15:48:24 GMT 2023","1743","Gradle suite","Gradle test","org.mytests.tests.example.JDIPerformanceTests","org.mytests.tests.example.JDIPerformanceTests","hugeTableSearchTest","hugeTableSearchTest",""
"passed","Tue Jan 17 15:47:10 GMT 2023","Tue Jan 17 15:47:15 GMT 2023","4908","Gradle suite","Gradle test","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","exactMatcherTest","exactMatcherTest",""
"passed","Tue Jan 17 15:48:02 GMT 2023","Tue Jan 17 15:48:02 GMT 2023","62","Gradle suite","Gradle test","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","valueTest","valueTest",""
"passed","Tue Jan 17 15:48:31 GMT 2023","Tue Jan 17 15:48:35 GMT 2023","3978","Gradle suite","Gradle test","org.mytests.tests.example.MenuTests","org.mytests.tests.example.MenuTests","menuTest","menuTest",""
"passed","Tue Jan 17 15:47:04 GMT 2023","Tue Jan 17 15:47:06 GMT 2023","2401","Gradle suite","Gradle test","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","commonMatchersTest","commonMatchersTest",""
"passed","Tue Jan 17 15:48:15 GMT 2023","Tue Jan 17 15:48:17 GMT 2023","2005","Gradle suite","Gradle test","org.mytests.tests.example.FormTests","org.mytests.tests.example.FormTests","loginTest","loginTest",""
"passed","Tue Jan 17 15:48:11 GMT 2023","Tue Jan 17 15:48:15 GMT 2023","3828","Gradle suite","Gradle test","org.mytests.tests.example.FormTests","org.mytests.tests.example.FormTests","fillContactsTest","fillContactsTest",""
"passed","Tue Jan 17 15:46:47 GMT 2023","Tue Jan 17 15:46:50 GMT 2023","3467","Gradle suite","Gradle test","org.mytests.tests.example.DataTableInteractTests","org.mytests.tests.example.DataTableInteractTests","lineByNameTest","lineByNameTest",""
"passed","Tue Jan 17 15:47:28 GMT 2023","Tue Jan 17 15:47:29 GMT 2023","467","Gradle suite","Gradle test","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","rowTableMatcherSingleTest","rowTableMatcherSingleTest",""
"passed","Tue Jan 17 15:47:19 GMT 2023","Tue Jan 17 15:47:20 GMT 2023","98","Gradle suite","Gradle test","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","previewTest","previewTest",""
"passed","Tue Jan 17 15:47:29 GMT 2023","Tue Jan 17 15:47:29 GMT 2023","469","Gradle suite","Gradle test","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","rowTableMatcherTest","rowTableMatcherTest",""
"passed","Tue Jan 17 15:47:09 GMT 2023","Tue Jan 17 15:47:10 GMT 2023","627","Gradle suite","Gradle test","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","dataFilterTest","dataFilterTest",""
"passed","Tue Jan 17 15:48:25 GMT 2023","Tue Jan 17 15:48:30 GMT 2023","5693","Gradle suite","Gradle test","org.mytests.tests.example.MenuTests","org.mytests.tests.example.MenuTests","customMenuTest","customMenuTest",""
"passed","Tue Jan 17 15:46:52 GMT 2023","Tue Jan 17 15:46:53 GMT 2023","1555","Gradle suite","Gradle test","org.mytests.tests.example.DataTableInteractTests","org.mytests.tests.example.DataTableInteractTests","linesFilterTest","linesFilterTest",""
"passed","Tue Jan 17 15:48:02 GMT 2023","Tue Jan 17 15:48:02 GMT 2023","12","Gradle suite","Gradle test","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","tableParamsTest","tableParamsTest",""
"passed","Tue Jan 17 15:47:34 GMT 2023","Tue Jan 17 15:48:02 GMT 2023","27805","Gradle suite","Gradle test","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","tableChainTest","tableChainTest",""
