"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Feb 17 04:06:18 GMT 2023","Fri Feb 17 04:06:22 GMT 2023","3695","Gradle suite","Gradle test","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","rowDataExactMatcherTest","rowDataExactMatcherTest",""
"passed","Fri Feb 17 04:06:07 GMT 2023","Fri Feb 17 04:06:09 GMT 2023","1589","Gradle suite","Gradle test","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","dataColumnNameTest","dataColumnNameTest",""
"passed","Fri Feb 17 04:06:22 GMT 2023","Fri Feb 17 04:06:23 GMT 2023","1500","Gradle suite","Gradle test","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","rowDataMatcherTest","rowDataMatcherTest",""
"passed","Fri Feb 17 04:06:29 GMT 2023","Fri Feb 17 04:06:51 GMT 2023","21846","Gradle suite","Gradle test","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","tableChainTest","tableChainTest",""
"passed","Fri Feb 17 04:06:25 GMT 2023","Fri Feb 17 04:06:25 GMT 2023","356","Gradle suite","Gradle test","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","rowTableMatcherSingleTest","rowTableMatcherSingleTest",""
"passed","Fri Feb 17 04:07:01 GMT 2023","Fri Feb 17 04:07:03 GMT 2023","1624","Gradle suite","Gradle test","org.mytests.tests.example.FormTests","org.mytests.tests.example.FormTests","loginTest","loginTest",""
"passed","Fri Feb 17 04:06:06 GMT 2023","Fri Feb 17 04:06:07 GMT 2023","1899","Gradle suite","Gradle test","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","commonMatchersTest","commonMatchersTest",""
"passed","Fri Feb 17 04:07:09 GMT 2023","Fri Feb 17 04:07:09 GMT 2023","438","Gradle suite","Gradle test","org.mytests.tests.example.JDIPerformanceTests","org.mytests.tests.example.JDIPerformanceTests","hugeTableValidateTest","hugeTableValidateTest",""
"passed","Fri Feb 17 04:07:09 GMT 2023","Fri Feb 17 04:07:09 GMT 2023","42","Gradle suite","Gradle test","org.mytests.tests.example.JDIPerformanceTests","org.mytests.tests.example.JDIPerformanceTests","longTextTest","longTextTest",""
"passed","Fri Feb 17 04:06:14 GMT 2023","Fri Feb 17 04:06:18 GMT 2023","3738","Gradle suite","Gradle test","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","noRowsTest","noRowsTest",""
