"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Feb 15 22:18:07 GMT 2023","Wed Feb 15 22:18:12 GMT 2023","5366","Gradle suite","Gradle test","org.mytests.tests.example.MenuTests","org.mytests.tests.example.MenuTests","customMenuTest","customMenuTest",""
"passed","Wed Feb 15 22:17:46 GMT 2023","Wed Feb 15 22:17:46 GMT 2023","8","Gradle suite","Gradle test","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","tableParamsTest","tableParamsTest",""
"passed","Wed Feb 15 22:17:13 GMT 2023","Wed Feb 15 22:17:14 GMT 2023","410","Gradle suite","Gradle test","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","rowTableMatcherSingleTest","rowTableMatcherSingleTest",""
"passed","Wed Feb 15 22:18:06 GMT 2023","Wed Feb 15 22:18:06 GMT 2023","561","Gradle suite","Gradle test","org.mytests.tests.example.JDIPerformanceTests","org.mytests.tests.example.JDIPerformanceTests","hugeTableValidateTest","hugeTableValidateTest",""
"passed","Wed Feb 15 22:17:14 GMT 2023","Wed Feb 15 22:17:19 GMT 2023","4518","Gradle suite","Gradle test","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","rowsAllTest","rowsAllTest",""
"passed","Wed Feb 15 22:16:37 GMT 2023","Wed Feb 15 22:16:38 GMT 2023","1255","Gradle suite","Gradle test","org.mytests.tests.example.DataTableInteractTests","org.mytests.tests.example.DataTableInteractTests","lineFilterTest","lineFilterTest",""
"passed","Wed Feb 15 22:17:14 GMT 2023","Wed Feb 15 22:17:14 GMT 2023","457","Gradle suite","Gradle test","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","rowTableMatcherTest","rowTableMatcherTest",""
"passed","Wed Feb 15 22:18:13 GMT 2023","Wed Feb 15 22:18:16 GMT 2023","3754","Gradle suite","Gradle test","org.mytests.tests.example.MenuTests","org.mytests.tests.example.MenuTests","menuTest","menuTest",""
"passed","Wed Feb 15 22:17:09 GMT 2023","Wed Feb 15 22:17:11 GMT 2023","1895","Gradle suite","Gradle test","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","rowDataMatcherTest","rowDataMatcherTest",""
"passed","Wed Feb 15 22:17:46 GMT 2023","Wed Feb 15 22:17:46 GMT 2023","61","Gradle suite","Gradle test","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","valueTest","valueTest",""
"passed","Wed Feb 15 22:17:11 GMT 2023","Wed Feb 15 22:17:13 GMT 2023","1857","Gradle suite","Gradle test","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","rowMatcherTest","rowMatcherTest",""
"passed","Wed Feb 15 22:16:34 GMT 2023","Wed Feb 15 22:16:37 GMT 2023","3181","Gradle suite","Gradle test","org.mytests.tests.example.DataTableInteractTests","org.mytests.tests.example.DataTableInteractTests","lineByNameTest","lineByNameTest",""
"passed","Wed Feb 15 22:18:06 GMT 2023","Wed Feb 15 22:18:07 GMT 2023","47","Gradle suite","Gradle test","org.mytests.tests.example.JDIPerformanceTests","org.mytests.tests.example.JDIPerformanceTests","longTextTest","longTextTest",""
"passed","Wed Feb 15 22:17:19 GMT 2023","Wed Feb 15 22:17:46 GMT 2023","27179","Gradle suite","Gradle test","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","tableChainTest","tableChainTest",""
"passed","Wed Feb 15 22:16:59 GMT 2023","Wed Feb 15 22:17:04 GMT 2023","4770","Gradle suite","Gradle test","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","noRowsTest","noRowsTest",""
"passed","Wed Feb 15 22:18:04 GMT 2023","Wed Feb 15 22:18:06 GMT 2023","1792","Gradle suite","Gradle test","org.mytests.tests.example.JDIPerformanceTests","org.mytests.tests.example.JDIPerformanceTests","hugeTableSearchTest","hugeTableSearchTest",""
"passed","Wed Feb 15 22:17:46 GMT 2023","Wed Feb 15 22:17:54 GMT 2023","8142","Gradle suite","Gradle test","org.mytests.tests.example.FormTests","org.mytests.tests.example.FormTests","fillContactFormTest","fillContactFormTest",""
"passed","Wed Feb 15 22:16:45 GMT 2023","Wed Feb 15 22:16:49 GMT 2023","3851","Gradle suite","Gradle test","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","atLeastTest","atLeastTest",""
"passed","Wed Feb 15 22:17:58 GMT 2023","Wed Feb 15 22:17:59 GMT 2023","1820","Gradle suite","Gradle test","org.mytests.tests.example.FormTests","org.mytests.tests.example.FormTests","loginTest","loginTest",""
"passed","Wed Feb 15 22:17:04 GMT 2023","Wed Feb 15 22:17:09 GMT 2023","4862","Gradle suite","Gradle test","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","rowDataExactMatcherTest","rowDataExactMatcherTest",""
"passed","Wed Feb 15 22:16:38 GMT 2023","Wed Feb 15 22:16:40 GMT 2023","1438","Gradle suite","Gradle test","org.mytests.tests.example.DataTableInteractTests","org.mytests.tests.example.DataTableInteractTests","linesFilterTest","linesFilterTest",""
"passed","Wed Feb 15 22:16:32 GMT 2023","Wed Feb 15 22:16:34 GMT 2023","1835","Gradle suite","Gradle test","org.mytests.tests.example.DataTableInteractTests","org.mytests.tests.example.DataTableInteractTests","lineByIndexTest","lineByIndexTest",""
"passed","Wed Feb 15 22:17:04 GMT 2023","Wed Feb 15 22:17:04 GMT 2023","97","Gradle suite","Gradle test","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","previewTest","previewTest",""
"passed","Wed Feb 15 22:16:40 GMT 2023","Wed Feb 15 22:16:45 GMT 2023","5538","Gradle suite","Gradle test","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","allDataFilterTest","allDataFilterTest",""
"passed","Wed Feb 15 22:16:49 GMT 2023","Wed Feb 15 22:16:51 GMT 2023","2221","Gradle suite","Gradle test","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","commonMatchersTest","commonMatchersTest",""
"passed","Wed Feb 15 22:17:54 GMT 2023","Wed Feb 15 22:17:58 GMT 2023","3354","Gradle suite","Gradle test","org.mytests.tests.example.FormTests","org.mytests.tests.example.FormTests","fillContactsTest","fillContactsTest",""
"passed","Wed Feb 15 22:16:54 GMT 2023","Wed Feb 15 22:16:55 GMT 2023","581","Gradle suite","Gradle test","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","dataFilterTest","dataFilterTest",""
"passed","Wed Feb 15 22:16:51 GMT 2023","Wed Feb 15 22:16:53 GMT 2023","1865","Gradle suite","Gradle test","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","dataColumnNameTest","dataColumnNameTest",""
"passed","Wed Feb 15 22:16:53 GMT 2023","Wed Feb 15 22:16:54 GMT 2023","691","Gradle suite","Gradle test","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","dataColumnTestIndex","dataColumnTestIndex",""
"passed","Wed Feb 15 22:18:00 GMT 2023","Wed Feb 15 22:18:04 GMT 2023","4232","Gradle suite","Gradle test","org.mytests.tests.example.JDIPerformanceTests","org.mytests.tests.example.JDIPerformanceTests","bigDropdownTest","bigDropdownTest",""
"passed","Wed Feb 15 22:16:55 GMT 2023","Wed Feb 15 22:16:59 GMT 2023","4744","Gradle suite","Gradle test","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","exactMatcherTest","exactMatcherTest",""
