"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Sat Aug 12 02:16:44 GMT 2023","Sat Aug 12 02:16:44 GMT 2023","2","Gradle suite","Gradle test","org.mytests.tests.example.JDIPerformanceTests","org.mytests.tests.example.JDIPerformanceTests","bigDropdownTest","bigDropdownTest",""
"skipped","Sat Aug 12 02:16:44 GMT 2023","Sat Aug 12 02:16:44 GMT 2023","1","Gradle suite","Gradle test","org.mytests.tests.example.FormTests","org.mytests.tests.example.FormTests","fillContactsTest","fillContactsTest",""
"skipped","Sat Aug 12 02:16:44 GMT 2023","Sat Aug 12 02:16:44 GMT 2023","2","Gradle suite","Gradle test","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","noRowsTest","noRowsTest",""
"skipped","Sat Aug 12 02:16:44 GMT 2023","Sat Aug 12 02:16:44 GMT 2023","2","Gradle suite","Gradle test","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","dataColumnTestIndex","dataColumnTestIndex",""
"skipped","Sat Aug 12 02:16:44 GMT 2023","Sat Aug 12 02:16:44 GMT 2023","1","Gradle suite","Gradle test","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","atLeastTest","atLeastTest",""
"skipped","Sat Aug 12 02:16:44 GMT 2023","Sat Aug 12 02:16:44 GMT 2023","10","Gradle suite","Gradle test","org.mytests.tests.example.DataTableInteractTests","org.mytests.tests.example.DataTableInteractTests","lineByIndexTest","lineByIndexTest",""
"skipped","Sat Aug 12 02:16:44 GMT 2023","Sat Aug 12 02:16:44 GMT 2023","4","Gradle suite","Gradle test","org.mytests.tests.example.MenuTests","org.mytests.tests.example.MenuTests","menuTest","menuTest",""
"skipped","Sat Aug 12 02:16:44 GMT 2023","Sat Aug 12 02:16:44 GMT 2023","2","Gradle suite","Gradle test","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","rowTableMatcherSingleTest","rowTableMatcherSingleTest",""
"skipped","Sat Aug 12 02:16:44 GMT 2023","Sat Aug 12 02:16:44 GMT 2023","4","Gradle suite","Gradle test","org.mytests.tests.example.DataTableInteractTests","org.mytests.tests.example.DataTableInteractTests","lineByNameTest","lineByNameTest",""
"skipped","Sat Aug 12 02:16:44 GMT 2023","Sat Aug 12 02:16:44 GMT 2023","4","Gradle suite","Gradle test","org.mytests.tests.example.FormTests","org.mytests.tests.example.FormTests","fillContactFormTest","fillContactFormTest",""
"skipped","Sat Aug 12 02:16:44 GMT 2023","Sat Aug 12 02:16:44 GMT 2023","3","Gradle suite","Gradle test","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","tableParamsTest","tableParamsTest",""
"skipped","Sat Aug 12 02:16:44 GMT 2023","Sat Aug 12 02:16:44 GMT 2023","2","Gradle suite","Gradle test","org.mytests.tests.example.JDIPerformanceTests","org.mytests.tests.example.JDIPerformanceTests","hugeTableValidateTest","hugeTableValidateTest",""
"skipped","Sat Aug 12 02:16:44 GMT 2023","Sat Aug 12 02:16:44 GMT 2023","2","Gradle suite","Gradle test","org.mytests.tests.example.JDIPerformanceTests","org.mytests.tests.example.JDIPerformanceTests","hugeTableSearchTest","hugeTableSearchTest",""
"skipped","Sat Aug 12 02:16:44 GMT 2023","Sat Aug 12 02:16:44 GMT 2023","1","Gradle suite","Gradle test","org.mytests.tests.example.JDIPerformanceTests","org.mytests.tests.example.JDIPerformanceTests","longTextTest","longTextTest",""
"broken","Sat Aug 12 02:16:44 GMT 2023","Sat Aug 12 02:16:44 GMT 2023","3","Gradle suite","Gradle test","org.mytests.tests.example.DataTableInteractTests","org.mytests.tests.example.DataTableInteractTests","setUp","setUp",""
"skipped","Sat Aug 12 02:16:44 GMT 2023","Sat Aug 12 02:16:44 GMT 2023","1","Gradle suite","Gradle test","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","tableChainTest","tableChainTest",""
"skipped","Sat Aug 12 02:16:44 GMT 2023","Sat Aug 12 02:16:44 GMT 2023","2","Gradle suite","Gradle test","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","previewTest","previewTest",""
"skipped","Sat Aug 12 02:16:44 GMT 2023","Sat Aug 12 02:16:44 GMT 2023","2","Gradle suite","Gradle test","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","dataFilterTest","dataFilterTest",""
"skipped","Sat Aug 12 02:16:44 GMT 2023","Sat Aug 12 02:16:44 GMT 2023","5","Gradle suite","Gradle test","org.mytests.tests.example.FormTests","org.mytests.tests.example.FormTests","loginTest","loginTest",""
"skipped","Sat Aug 12 02:16:44 GMT 2023","Sat Aug 12 02:16:44 GMT 2023","2","Gradle suite","Gradle test","org.mytests.tests.example.DataTableInteractTests","org.mytests.tests.example.DataTableInteractTests","linesFilterTest","linesFilterTest",""
"skipped","Sat Aug 12 02:16:44 GMT 2023","Sat Aug 12 02:16:44 GMT 2023","4","Gradle suite","Gradle test","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","exactMatcherTest","exactMatcherTest",""
"skipped","Sat Aug 12 02:16:44 GMT 2023","Sat Aug 12 02:16:44 GMT 2023","10","Gradle suite","Gradle test","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","valueTest","valueTest",""
"skipped","Sat Aug 12 02:16:44 GMT 2023","Sat Aug 12 02:16:44 GMT 2023","1","Gradle suite","Gradle test","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","rowTableMatcherTest","rowTableMatcherTest",""
"skipped","Sat Aug 12 02:16:44 GMT 2023","Sat Aug 12 02:16:44 GMT 2023","2","Gradle suite","Gradle test","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","commonMatchersTest","commonMatchersTest",""
"skipped","Sat Aug 12 02:16:44 GMT 2023","Sat Aug 12 02:16:44 GMT 2023","1","Gradle suite","Gradle test","org.mytests.tests.example.DataTableInteractTests","org.mytests.tests.example.DataTableInteractTests","lineFilterTest","lineFilterTest",""
"skipped","Sat Aug 12 02:16:44 GMT 2023","Sat Aug 12 02:16:44 GMT 2023","4","Gradle suite","Gradle test","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","allDataFilterTest","allDataFilterTest",""
"skipped","Sat Aug 12 02:16:44 GMT 2023","Sat Aug 12 02:16:44 GMT 2023","1","Gradle suite","Gradle test","org.mytests.tests.example.MenuTests","org.mytests.tests.example.MenuTests","customMenuTest","customMenuTest",""
